inn;predpriyatie;nomer;predmet;zakazchik;summa;data;stadiya;ssylka
2124009521;"ПАО ""ХИМПРОМ""";;Оказание услуг по разработке проектной документации и строительству установки очистки ливневых стоков;;;;;https://www.roseltorg.ru/procedure/COM21112300053/1
2124009521;"ПАО ""ХИМПРОМ""";;COM21112300053 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM21112300053/1
2124009521;"ПАО ""ХИМПРОМ""";;Оказание услуг по техническому диагностированию локомотива модели ТГМ4 №15673783 с целью продления назначенного срока службы на максимально допустимый срок;;;;;https://www.roseltorg.ru/procedure/COM16112300015/1
2124009521;"ПАО ""ХИМПРОМ""";;COM16112300015 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM16112300015/1
2124009521;"ПАО ""ХИМПРОМ""";;Взаимодействие по выполнению нормативов утилизации товаров, упаковки товаров, подлежащих утилизации после утраты ими потребительских свойств;;;;;https://www.roseltorg.ru/procedure/COM13112300039/1
2124009521;"ПАО ""ХИМПРОМ""";;COM13112300039 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM13112300039/1
2124009521;"ПАО ""ХИМПРОМ""";;"Выполнение работ по строительству первого участка минеральной канализации. II этап. ПАО Химпром в 2023-2024 г.г. Работы выполнить в соответствии с Локальными сметами (ЛС) № 02-01-02-2 – Строительство первого участка минеральной канализации. II этап.; № 02-01-03-2 – Строительство первого участка мине";;;;;https://www.roseltorg.ru/procedure/COM10112300007/1
2124009521;"ПАО ""ХИМПРОМ""";;COM10112300007 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM10112300007/1
2124009521;"ПАО ""ХИМПРОМ""";;"Реконструкция градирни № 816Б ПАО «Химпром» Работы выполнить в соответствии с Проектом № 26737-816Б-КР; Локальной сметы (ЛС) № 23-26737-816Б – Реконструкция градирни № 816Б До начала работ обязателен выход на объект для определения технологии выполнения работ, для ознакомления с объемом выполняемых ";;;;;https://www.roseltorg.ru/procedure/COM09112300080/1
2124009521;"ПАО ""ХИМПРОМ""";;COM09112300080 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM09112300080/1
2124009521;"ПАО ""ХИМПРОМ""";;Выполнение услуг по экспертизе промышленной безопасности зданий и сооружений ПАО «Химпром»;;;;;https://www.roseltorg.ru/procedure/COM07112300073/1
2124009521;"ПАО ""ХИМПРОМ""";;COM07112300073 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM07112300073/1
2124009521;"ПАО ""ХИМПРОМ""";;Комплекс работ согласно дефектной ведомости №№45098 на установку ЗРА Ду500 (Ду500 Ру1,6 Труба Ø530х9 L=1,5м) в колодце №25, провести необходимые испытания, восстановить дорожное покрытие;;;;;https://www.roseltorg.ru/procedure/COM31102300083/1
2124009521;"ПАО ""ХИМПРОМ""";;COM31102300083 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM31102300083/1
2124009521;"ПАО ""ХИМПРОМ""";;Усиление строительных конструкций корпусов №№ 636, 502 ПАО «Химпром»;;;;;https://www.roseltorg.ru/procedure/COM30102300096/1
2124009521;"ПАО ""ХИМПРОМ""";;COM30102300096 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM30102300096/1
2124009521;"ПАО ""ХИМПРОМ""";;Реконструкция трубопровода сырого рассола в цехе № 22;;;;;https://www.roseltorg.ru/procedure/COM30102300059/1
2124009521;"ПАО ""ХИМПРОМ""";;COM30102300059 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM30102300059/1
2124009521;"ПАО ""ХИМПРОМ""";;Выполнение работ по реконструкции узла залива ГХН в автоцистерны корпус 722А цеха 110 ПАО «Химпром» (согласно ТЗ на выполнение работ по организации узла залива ГХН в автоцистерны корпус 722А цеха 110 ПАО «Химпром»).;;;;;https://www.roseltorg.ru/procedure/COM27102300053/1
2124009521;"ПАО ""ХИМПРОМ""";;COM27102300053 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM27102300053/1
2124009521;"ПАО ""ХИМПРОМ""";;Выполнение проектно-изыскательских работ по объекту: Технологическая схема утилизации вторичных кубовых остатков производства ФТХС;;;;;https://www.roseltorg.ru/procedure/COM26102300020/1
2124009521;"ПАО ""ХИМПРОМ""";;COM26102300020 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM26102300020/1
2124009521;"ПАО ""ХИМПРОМ""";;Выполнение проектно-изыскательских работ по объекту: Двухэтапная замена стальных трубопроводов на пластиковые трубопроводы спец.пожаротушения;;;;;https://www.roseltorg.ru/procedure/COM25102300094/1
2124009521;"ПАО ""ХИМПРОМ""";;COM25102300094 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM25102300094/1
2124009521;"ПАО ""ХИМПРОМ""";;"Проведение работ в цехе №22 ПАО «Химпром» по: 1. экспертизе промышленной безопасности трубопроводов пара и горячей воды; 2. экспертизе промышленной безопасности газопроводов; 3. экспертизе промышленной безопасности газораспределительных устройств. 4. техническому освидетельствованию трубопроводов па";;;;;https://www.roseltorg.ru/procedure/COM25102300063/1
2124009521;"ПАО ""ХИМПРОМ""";;COM25102300063 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM25102300063/1
2124009521;"ПАО ""ХИМПРОМ""";;Проведение ЭПБ проекта № 220-19684 «Производство полиметилфенилсилоксановой смолы»;;;;;https://www.roseltorg.ru/procedure/COM20102300075/1
2124009521;"ПАО ""ХИМПРОМ""";;COM20102300075 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM20102300075/1
2124009521;"ПАО ""ХИМПРОМ""";;Проведение ЭПБ проекта № 25014-220 «Схема приема метилтрихлорсилана из бочек и из железнодорожной цистерны»;;;;;https://www.roseltorg.ru/procedure/COM20102300044/1
2124009521;"ПАО ""ХИМПРОМ""";;COM20102300044 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM20102300044/1
2124009521;"ПАО ""ХИМПРОМ""";;Выполнение работ по восстановлению рампы ц.№45 к.661;;;;;https://www.roseltorg.ru/procedure/COM18102300062/1
2124009521;"ПАО ""ХИМПРОМ""";;COM18102300062 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM18102300062/1
2124009521;"ПАО ""ХИМПРОМ""";;Выполнение работ по организации узла залива гипохлорита натрия в автоцистерны ПАО «Химпром»;;;;;https://www.roseltorg.ru/procedure/COM18102300033/1
2124009521;"ПАО ""ХИМПРОМ""";;COM18102300033 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM18102300033/1
2124009521;"ПАО ""ХИМПРОМ""";;Выполнение работ по восстановлению склада трифосгена в корпусе 739 ПАО «Химпром»;;;;;https://www.roseltorg.ru/procedure/COM17102300065/1
